ID, RE, T, X00, Y00, U00, V00, P00, X01, Y01, U01, V01, P01, X02, Y02, U02, V02, P02
41, 1.494939e+03, 2.050000e+01, 9.375000e-01, 3.906250e-02, 1.152476e-02, 6.842708e-03, 2.548253e-02, 5.000000e-01, 5.000000e-01, -4.207718e-02, 3.478976e-02, -4.444208e-02, 3.906250e-02, 9.375000e-01, -4.958285e-02, 8.696778e-02, 6.375952e-03
42, 1.494939e+03, 2.100000e+01, 9.375000e-01, 3.906250e-02, 1.171366e-02, 6.959386e-03, 2.569472e-02, 5.000000e-01, 5.000000e-01, -4.170688e-02, 3.360652e-02, -4.449789e-02, 3.906250e-02, 9.375000e-01, -4.981675e-02, 8.643226e-02, 6.690669e-03
43, 1.494939e+03, 2.150000e+01, 9.375000e-01, 3.906250e-02, 1.188565e-02, 7.065619e-03, 2.588959e-02, 5.000000e-01, 5.000000e-01, -4.143695e-02, 3.257793e-02, -4.454321e-02, 3.906250e-02, 9.375000e-01, -5.003098e-02, 8.593832e-02, 6.986188e-03
44, 1.494939e+03, 2.200000e+01, 9.375000e-01, 3.906250e-02, 1.204283e-02, 7.162702e-03, 2.606780e-02, 5.000000e-01, 5.000000e-01, -4.123817e-02, 3.171000e-02, -4.457997e-02, 3.906250e-02, 9.375000e-01, -5.022689e-02, 8.548465e-02, 7.262129e-03
45, 1.494939e+03, 2.250000e+01, 9.375000e-01, 3.906250e-02, 1.218676e-02, 7.251628e-03, 2.623027e-02, 5.000000e-01, 5.000000e-01, -4.107960e-02, 3.099958e-02, -4.461089e-02, 3.906250e-02, 9.375000e-01, -5.040547e-02, 8.506946e-02, 7.518375e-03
46, 1.494939e+03, 2.300000e+01, 9.375000e-01, 3.906250e-02, 1.231851e-02, 7.333108e-03, 2.637812e-02, 5.000000e-01, 5.000000e-01, -4.093226e-02, 3.043416e-02, -4.463924e-02, 3.906250e-02, 9.375000e-01, -5.056753e-02, 8.469118e-02, 7.755166e-03
47, 1.494939e+03, 2.350000e+01, 9.375000e-01, 3.906250e-02, 1.243882e-02, 7.407635e-03, 2.651246e-02, 5.000000e-01, 5.000000e-01, -4.077235e-02, 2.999319e-02, -4.466817e-02, 3.906250e-02, 9.375000e-01, -5.071394e-02, 8.434833e-02, 7.972678e-03
48, 1.494939e+03, 2.400000e+01, 9.375000e-01, 3.906250e-02, 1.254818e-02, 7.475558e-03, 2.663471e-02, 5.000000e-01, 5.000000e-01, -4.058370e-02, 2.965052e-02, -4.470066e-02, 3.906250e-02, 9.375000e-01, -5.084553e-02, 8.403928e-02, 8.171744e-03
49, 1.494939e+03, 2.450000e+01, 9.375000e-01, 3.906250e-02, 1.264700e-02, 7.537146e-03, 2.674621e-02, 5.000000e-01, 5.000000e-01, -4.035878e-02, 2.937743e-02, -4.473887e-02, 3.906250e-02, 9.375000e-01, -5.096350e-02, 8.376180e-02, 8.353195e-03
50, 1.494939e+03, 2.500000e+01, 9.375000e-01, 3.906250e-02, 1.273568e-02, 7.592653e-03, 2.684832e-02, 5.000000e-01, 5.000000e-01, -4.009870e-02, 2.914589e-02, -4.478411e-02, 3.906250e-02, 9.375000e-01, -5.106926e-02, 8.351322e-02, 8.518198e-03
51, 1.494939e+03, 2.550000e+01, 9.375000e-01, 3.906250e-02, 1.281473e-02, 7.642367e-03, 2.694233e-02, 5.000000e-01, 5.000000e-01, -3.981187e-02, 2.893141e-02, -4.483668e-02, 3.906250e-02, 9.375000e-01, -5.116426e-02, 8.329071e-02, 8.668125e-03
52, 1.494939e+03, 2.600000e+01, 9.375000e-01, 3.906250e-02, 1.288476e-02, 7.686643e-03, 2.702931e-02, 5.000000e-01, 5.000000e-01, -3.951180e-02, 2.871518e-02, -4.489595e-02, 3.906250e-02, 9.375000e-01, -5.124999e-02, 8.309126e-02, 8.804347e-03
53, 1.494939e+03, 2.650000e+01, 9.375000e-01, 3.906250e-02, 1.294653e-02, 7.725912e-03, 2.711018e-02, 5.000000e-01, 5.000000e-01, -3.921470e-02, 2.848542e-02, -4.496049e-02, 3.906250e-02, 9.375000e-01, -5.132786e-02, 8.291193e-02, 8.928332e-03
54, 1.494939e+03, 2.700000e+01, 9.375000e-01, 3.906250e-02, 1.300094e-02, 7.760673e-03, 2.718563e-02, 5.000000e-01, 5.000000e-01, -3.893685e-02, 2.823762e-02, -4.502835e-02, 3.906250e-02, 9.375000e-01, -5.139914e-02, 8.274991e-02, 9.041485e-03
55, 1.494939e+03, 2.750000e+01, 9.375000e-01, 3.906250e-02, 1.304899e-02, 7.791484e-03, 2.725627e-02, 5.000000e-01, 5.000000e-01, -3.869244e-02, 2.797401e-02, -4.509746e-02, 3.906250e-02, 9.375000e-01, -5.146490e-02, 8.260255e-02, 9.145281e-03
56, 1.494939e+03, 2.800000e+01, 9.375000e-01, 3.906250e-02, 1.309170e-02, 7.818938e-03, 2.732243e-02, 5.000000e-01, 5.000000e-01, -3.849146e-02, 2.770213e-02, -4.516577e-02, 3.906250e-02, 9.375000e-01, -5.152600e-02, 8.246764e-02, 9.240914e-03
57, 1.494939e+03, 2.850000e+01, 9.375000e-01, 3.906250e-02, 1.313010e-02, 7.843621e-03, 2.738433e-02, 5.000000e-01, 5.000000e-01, -3.833887e-02, 2.743296e-02, -4.523160e-02, 3.906250e-02, 9.375000e-01, -5.158303e-02, 8.234339e-02, 9.329429e-03
58, 1.494939e+03, 2.900000e+01, 9.375000e-01, 3.906250e-02, 1.316510e-02, 7.866075e-03, 2.744206e-02, 5.000000e-01, 5.000000e-01, -3.823426e-02, 2.717879e-02, -4.529375e-02, 3.906250e-02, 9.375000e-01, -5.163635e-02, 8.222844e-02, 9.411618e-03
59, 1.494939e+03, 2.950000e+01, 9.375000e-01, 3.906250e-02, 1.319746e-02, 7.886765e-03, 2.749572e-02, 5.000000e-01, 5.000000e-01, -3.817210e-02, 2.695111e-02, -4.535168e-02, 3.906250e-02, 9.375000e-01, -5.168620e-02, 8.212185e-02, 9.488186e-03
60, 1.494939e+03, 3.000000e+01, 9.375000e-01, 3.906250e-02, 1.322776e-02, 7.906047e-03, 2.754543e-02, 5.000000e-01, 5.000000e-01, -3.814326e-02, 2.675868e-02, -4.540547e-02, 3.906250e-02, 9.375000e-01, -5.173266e-02, 8.202299e-02, 9.559613e-03
61, 1.494939e+03, 3.050000e+01, 9.375000e-01, 3.906250e-02, 1.325635e-02, 7.924163e-03, 2.759132e-02, 5.000000e-01, 5.000000e-01, -3.813626e-02, 2.660652e-02, -4.545572e-02, 3.906250e-02, 9.375000e-01, -5.177576e-02, 8.193145e-02, 9.626308e-03
62, 1.494939e+03, 3.100000e+01, 9.375000e-01, 3.906250e-02, 1.328341e-02, 7.941243e-03, 2.763354e-02, 5.000000e-01, 5.000000e-01, -3.813930e-02, 2.649527e-02, -4.550337e-02, 3.906250e-02, 9.375000e-01, -5.181549e-02, 8.184702e-02, 9.688495e-03
63, 1.494939e+03, 3.150000e+01, 9.375000e-01, 3.906250e-02, 1.330894e-02, 7.957328e-03, 2.767234e-02, 5.000000e-01, 5.000000e-01, -3.814179e-02, 2.642133e-02, -4.554960e-02, 3.906250e-02, 9.375000e-01, -5.185189e-02, 8.176949e-02, 9.746422e-03
64, 1.494939e+03, 3.200000e+01, 9.375000e-01, 3.906250e-02, 1.333286e-02, 7.972393e-03, 2.770797e-02, 5.000000e-01, 5.000000e-01, -3.813572e-02, 2.637778e-02, -4.559540e-02, 3.906250e-02, 9.375000e-01, -5.188506e-02, 8.169861e-02, 9.800145e-03
65, 1.494939e+03, 3.250000e+01, 9.375000e-01, 3.906250e-02, 1.335503e-02, 7.986381e-03, 2.774088e-02, 5.000000e-01, 5.000000e-01, -3.811641e-02, 2.635557e-02, -4.564190e-02, 3.906250e-02, 9.375000e-01, -5.191513e-02, 8.163410e-02, 9.850054e-03
66, 1.494939e+03, 3.300000e+01, 9.375000e-01, 3.906250e-02, 1.337533e-02, 7.999232e-03, 2.777130e-02, 5.000000e-01, 5.000000e-01, -3.808268e-02, 2.634501e-02, -4.568956e-02, 3.906250e-02, 9.375000e-01, -5.194236e-02, 8.157559e-02, 9.896175e-03
67, 1.494939e+03, 3.350000e+01, 9.375000e-01, 3.906250e-02, 1.339368e-02, 8.010905e-03, 2.779959e-02, 5.000000e-01, 5.000000e-01, -3.803651e-02, 2.633709e-02, -4.573865e-02, 3.906250e-02, 9.375000e-01, -5.196704e-02, 8.152257e-02, 9.938800e-03
68, 1.494939e+03, 3.400000e+01, 9.375000e-01, 3.906250e-02, 1.341007e-02, 8.021397e-03, 2.782612e-02, 5.000000e-01, 5.000000e-01, -3.798229e-02, 2.632463e-02, -4.578913e-02, 3.906250e-02, 9.375000e-01, -5.198953e-02, 8.147446e-02, 9.978297e-03
69, 1.494939e+03, 3.450000e+01, 9.375000e-01, 3.906250e-02, 1.342458e-02, 8.030747e-03, 2.785125e-02, 5.000000e-01, 5.000000e-01, -3.792578e-02, 2.630294e-02, -4.584060e-02, 3.906250e-02, 9.375000e-01, -5.201017e-02, 8.143065e-02, 1.001501e-02
70, 1.494939e+03, 3.500000e+01, 9.375000e-01, 3.906250e-02, 1.343737e-02, 8.039035e-03, 2.787514e-02, 5.000000e-01, 5.000000e-01, -3.787307e-02, 2.627011e-02, -4.589234e-02, 3.906250e-02, 9.375000e-01, -5.202927e-02, 8.139052e-02, 1.004919e-02
71, 1.494939e+03, 3.550000e+01, 9.375000e-01, 3.906250e-02, 1.344863e-02, 8.046382e-03, 2.789788e-02, 5.000000e-01, 5.000000e-01, -3.782957e-02, 2.622685e-02, -4.594365e-02, 3.906250e-02, 9.375000e-01, -5.204713e-02, 8.135347e-02, 1.008114e-02
72, 1.494939e+03, 3.600000e+01, 9.375000e-01, 3.906250e-02, 1.345864e-02, 8.052932e-03, 2.791941e-02, 5.000000e-01, 5.000000e-01, -3.779930e-02, 2.617603e-02, -4.599371e-02, 3.906250e-02, 9.375000e-01, -5.206394e-02, 8.131901e-02, 1.011103e-02
73, 1.494939e+03, 3.650000e+01, 9.375000e-01, 3.906250e-02, 1.346767e-02, 8.058841e-03, 2.793991e-02, 5.000000e-01, 5.000000e-01, -3.778439e-02, 2.612185e-02, -4.604205e-02, 3.906250e-02, 9.375000e-01, -5.207987e-02, 8.128672e-02, 1.013921e-02
74, 1.494939e+03, 3.700000e+01, 9.375000e-01, 3.906250e-02, 1.347596e-02, 8.064259e-03, 2.795932e-02, 5.000000e-01, 5.000000e-01, -3.778496e-02, 2.606912e-02, -4.608812e-02, 3.906250e-02, 9.375000e-01, -5.209499e-02, 8.125632e-02, 1.016582e-02
75, 1.494939e+03, 3.750000e+01, 9.375000e-01, 3.906250e-02, 1.348375e-02, 8.069316e-03, 2.797766e-02, 5.000000e-01, 5.000000e-01, -3.779932e-02, 2.602243e-02, -4.613179e-02, 3.906250e-02, 9.375000e-01, -5.210935e-02, 8.122763e-02, 1.019104e-02
76, 1.494939e+03, 3.800000e+01, 9.375000e-01, 3.906250e-02, 1.349119e-02, 8.074116e-03, 2.799495e-02, 5.000000e-01, 5.000000e-01, -3.782434e-02, 2.598539e-02, -4.617313e-02, 3.906250e-02, 9.375000e-01, -5.212293e-02, 8.120053e-02, 1.021503e-02
77, 1.494939e+03, 3.850000e+01, 9.375000e-01, 3.906250e-02, 1.349838e-02, 8.078725e-03, 2.801109e-02, 5.000000e-01, 5.000000e-01, -3.785605e-02, 2.596022e-02, -4.621224e-02, 3.906250e-02, 9.375000e-01, -5.213570e-02, 8.117502e-02, 1.023776e-02
78, 1.494939e+03, 3.900000e+01, 9.375000e-01, 3.906250e-02, 1.350537e-02, 8.083177e-03, 2.802609e-02, 5.000000e-01, 5.000000e-01, -3.789026e-02, 2.594751e-02, -4.624949e-02, 3.906250e-02, 9.375000e-01, -5.214764e-02, 8.115108e-02, 1.025923e-02
79, 1.494939e+03, 3.950000e+01, 9.375000e-01, 3.906250e-02, 1.351214e-02, 8.087470e-03, 2.804004e-02, 5.000000e-01, 5.000000e-01, -3.792321e-02, 2.594629e-02, -4.628534e-02, 3.906250e-02, 9.375000e-01, -5.215872e-02, 8.112875e-02, 1.027949e-02
80, 1.494939e+03, 4.000000e+01, 9.375000e-01, 3.906250e-02, 1.351863e-02, 8.091584e-03, 2.805304e-02, 5.000000e-01, 5.000000e-01, -3.795202e-02, 2.595434e-02, -4.632033e-02, 3.906250e-02, 9.375000e-01, -5.216894e-02, 8.110803e-02, 1.029858e-02
81, 1.494939e+03, 4.050000e+01, 9.375000e-01, 3.906250e-02, 1.352477e-02, 8.095482e-03, 2.806515e-02, 5.000000e-01, 5.000000e-01, -3.797496e-02, 2.596862e-02, -4.635464e-02, 3.906250e-02, 9.375000e-01, -5.217834e-02, 8.108889e-02, 1.031648e-02
82, 1.494939e+03, 4.100000e+01, 9.375000e-01, 3.906250e-02, 1.353049e-02, 8.099129e-03, 2.807654e-02, 5.000000e-01, 5.000000e-01, -3.799157e-02, 2.598584e-02, -4.638867e-02, 3.906250e-02, 9.375000e-01, -5.218696e-02, 8.107129e-02, 1.033328e-02
83, 1.494939e+03, 4.150000e+01, 9.375000e-01, 3.906250e-02, 1.353574e-02, 8.102494e-03, 2.808718e-02, 5.000000e-01, 5.000000e-01, -3.800252e-02, 2.600287e-02, -4.642232e-02, 3.906250e-02, 9.375000e-01, -5.219488e-02, 8.105511e-02, 1.034894e-02
84, 1.494939e+03, 4.200000e+01, 9.375000e-01, 3.906250e-02, 1.354050e-02, 8.105559e-03, 2.809756e-02, 5.000000e-01, 5.000000e-01, -3.800933e-02, 2.601725e-02, -4.645530e-02, 3.906250e-02, 9.375000e-01, -5.220220e-02, 8.104022e-02, 1.036373e-02
85, 1.494939e+03, 4.250000e+01, 9.375000e-01, 3.906250e-02, 1.354475e-02, 8.108327e-03, 2.810733e-02, 5.000000e-01, 5.000000e-01, -3.801404e-02, 2.602736e-02, -4.648790e-02, 3.906250e-02, 9.375000e-01, -5.220900e-02, 8.102647e-02, 1.037746e-02
86, 1.494939e+03, 4.300000e+01, 9.375000e-01, 3.906250e-02, 1.354855e-02, 8.110805e-03, 2.811719e-02, 5.000000e-01, 5.000000e-01, -3.801879e-02, 2.603257e-02, -4.651911e-02, 3.906250e-02, 9.375000e-01, -5.221539e-02, 8.101369e-02, 1.039076e-02
87, 1.494939e+03, 4.350000e+01, 9.375000e-01, 3.906250e-02, 1.355193e-02, 8.113022e-03, 2.812644e-02, 5.000000e-01, 5.000000e-01, -3.802553e-02, 2.603318e-02, -4.654997e-02, 3.906250e-02, 9.375000e-01, -5.222146e-02, 8.100171e-02, 1.040330e-02
88, 1.494939e+03, 4.400000e+01, 9.375000e-01, 3.906250e-02, 1.355498e-02, 8.115031e-03, 2.813627e-02, 5.000000e-01, 5.000000e-01, -3.803569e-02, 2.603024e-02, -4.658335e-02, 3.906250e-02, 9.375000e-01, -5.222725e-02, 8.099041e-02, 1.041681e-02
89, 1.494939e+03, 4.450000e+01, 9.375000e-01, 3.906250e-02, 1.355776e-02, 8.116876e-03, 2.814368e-02, 5.000000e-01, 5.000000e-01, -3.805006e-02, 2.602527e-02, -4.661014e-02, 3.906250e-02, 9.375000e-01, -5.223278e-02, 8.097965e-02, 1.042650e-02
90, 1.494939e+03, 4.500000e+01, 9.375000e-01, 3.906250e-02, 1.356036e-02, 8.118591e-03, 2.815190e-02, 5.000000e-01, 5.000000e-01, -3.806874e-02, 2.601999e-02, -4.663906e-02, 3.906250e-02, 9.375000e-01, -5.223812e-02, 8.096938e-02, 1.043796e-02
91, 1.494939e+03, 4.550000e+01, 9.375000e-01, 3.906250e-02, 1.356285e-02, 8.120219e-03, 2.816026e-02, 5.000000e-01, 5.000000e-01, -3.809119e-02, 2.601602e-02, -4.666822e-02, 3.906250e-02, 9.375000e-01, -5.224326e-02, 8.095955e-02, 1.044958e-02
92, 1.494939e+03, 4.600000e+01, 9.375000e-01, 3.906250e-02, 1.356527e-02, 8.121793e-03, 2.816696e-02, 5.000000e-01, 5.000000e-01, -3.811640e-02, 2.601464e-02, -4.669146e-02, 3.906250e-02, 9.375000e-01, -5.224816e-02, 8.095014e-02, 1.045815e-02
93, 1.494939e+03, 4.650000e+01, 9.375000e-01, 3.906250e-02, 1.356765e-02, 8.123336e-03, 2.817401e-02, 5.000000e-01, 5.000000e-01, -3.814303e-02, 2.601665e-02, -4.671703e-02, 3.906250e-02, 9.375000e-01, -5.225283e-02, 8.094116e-02, 1.046825e-02
94, 1.494939e+03, 4.700000e+01, 9.375000e-01, 3.906250e-02, 1.357001e-02, 8.124844e-03, 2.818072e-02, 5.000000e-01, 5.000000e-01, -3.816973e-02, 2.602228e-02, -4.674084e-02, 3.906250e-02, 9.375000e-01, -5.225726e-02, 8.093262e-02, 1.047770e-02
95, 1.494939e+03, 4.750000e+01, 9.375000e-01, 3.906250e-02, 1.357232e-02, 8.126318e-03, 2.818683e-02, 5.000000e-01, 5.000000e-01, -3.819525e-02, 2.603124e-02, -4.676302e-02, 3.906250e-02, 9.375000e-01, -5.226142e-02, 8.092454e-02, 1.048633e-02
96, 1.494939e+03, 4.800000e+01, 9.375000e-01, 3.906250e-02, 1.357456e-02, 8.127749e-03, 2.819268e-02, 5.000000e-01, 5.000000e-01, -3.821867e-02, 2.604280e-02, -4.678387e-02, 3.906250e-02, 9.375000e-01, -5.226531e-02, 8.091694e-02, 1.049450e-02
97, 1.494939e+03, 4.850000e+01, 9.375000e-01, 3.906250e-02, 1.357672e-02, 8.129124e-03, 2.819830e-02, 5.000000e-01, 5.000000e-01, -3.823944e-02, 2.605596e-02, -4.680525e-02, 3.906250e-02, 9.375000e-01, -5.226895e-02, 8.090983e-02, 1.050261e-02
98, 1.494939e+03, 4.900000e+01, 9.375000e-01, 3.906250e-02, 1.357876e-02, 8.130432e-03, 2.820364e-02, 5.000000e-01, 5.000000e-01, -3.825745e-02, 2.606963e-02, -4.682631e-02, 3.906250e-02, 9.375000e-01, -5.227233e-02, 8.090318e-02, 1.051030e-02
99, 1.494939e+03, 4.950000e+01, 9.375000e-01, 3.906250e-02, 1.358066e-02, 8.131663e-03, 2.820861e-02, 5.000000e-01, 5.000000e-01, -3.827297e-02, 2.608279e-02, -4.684560e-02, 3.906250e-02, 9.375000e-01, -5.227547e-02, 8.089698e-02, 1.051722e-02
100, 1.494939e+03, 5.000000e+01, 9.375000e-01, 3.906250e-02, 1.358240e-02, 8.132785e-03, 2.821350e-02, 5.000000e-01, 5.000000e-01, -3.828654e-02, 2.609463e-02, -4.686552e-02, 3.906250e-02, 9.375000e-01, -5.227844e-02, 8.089119e-02, 1.052410e-02
0, 1.505061e+03, 0.000000e+00, 9.375000e-01, 3.906250e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 5.000000e-01, 5.000000e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.906250e-02, 9.375000e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00
1, 1.505061e+03, 5.000000e-01, 9.375000e-01, 3.906250e-02, -1.023165e-03, -5.644450e-04, 2.178527e-03, 5.000000e-01, 5.000000e-01, -1.706556e-02, 8.330631e-04, -5.288222e-04, 3.906250e-02, 9.375000e-01, -3.782811e-02, 1.083410e-01, -2.280914e-02
2, 1.505061e+03, 1.000000e+00, 9.375000e-01, 3.906250e-02, -1.111369e-03, -6.396988e-04, 2.345775e-03, 5.000000e-01, 5.000000e-01, -2.328521e-02, 2.858445e-03, -1.201740e-04, 3.906250e-02, 9.375000e-01, -3.784178e-02, 1.104906e-01, -1.394003e-02
3, 1.505061e+03, 1.500000e+00, 9.375000e-01, 3.906250e-02, -1.160820e-03, -6.908742e-04, 3.425188e-03, 5.000000e-01, 5.000000e-01, -2.769213e-02, 5.837064e-03, 4.965268e-04, 3.906250e-02, 9.375000e-01, -3.830646e-02, 1.097152e-01, -1.143641e-02
4, 1.505061e+03, 2.000000e+00, 9.375000e-01, 3.906250e-02, -1.275489e-03, -7.732984e-04, 4.820779e-03, 5.000000e-01, 5.000000e-01, -3.218168e-02, 9.989851e-03, 1.116103e-03, 3.906250e-02, 9.375000e-01, -3.862436e-02, 1.090809e-01, -1.057010e-02
5, 1.505061e+03, 2.500000e+00, 9.375000e-01, 3.906250e-02, -1.427036e-03, -8.767707e-04, 6.179816e-03, 5.000000e-01, 5.000000e-01, -3.757283e-02, 1.550666e-02, 1.663543e-03, 3.906250e-02, 9.375000e-01, -3.880341e-02, 1.086703e-01, -1.016386e-02
6, 1.505061e+03, 3.000000e+00, 9.375000e-01, 3.906250e-02, -1.553409e-03, -9.701847e-04, 7.388028e-03, 5.000000e-01, 5.000000e-01, -4.418547e-02, 2.248683e-02, 2.088810e-03, 3.906250e-02, 9.375000e-01, -3.889842e-02, 1.083949e-01, -9.875761e-03
7, 1.505061e+03, 3.500000e+00, 9.375000e-01, 3.906250e-02, -1.602730e-03, -1.024336e-03, 8.429725e-03, 5.000000e-01, 5.000000e-01, -5.217032e-02, 3.106998e-02, 2.321036e-03, 3.906250e-02, 9.375000e-01, -3.894749e-02, 1.081900e-01, -9.603046e-03
8, 1.505061e+03, 4.000000e+00, 9.375000e-01, 3.906250e-02, -1.545056e-03, -1.019395e-03, 9.319760e-03, 5.000000e-01, 5.000000e-01, -6.161480e-02, 4.147811e-02, 2.264591e-03, 3.906250e-02, 9.375000e-01, -3.897440e-02, 1.080161e-01, -9.310240e-03
9, 1.505061e+03, 4.500000e+00, 9.375000e-01, 3.906250e-02, -1.374612e-03, -9.476603e-04, 1.008507e-02, 5.000000e-01, 5.000000e-01, -7.265374e-02, 5.413610e-02, 1.796796e-03, 3.906250e-02, 9.375000e-01, -3.899443e-02, 1.078483e-01, -8.984626e-03
10, 1.505061e+03, 5.000000e+00, 9.375000e-01, 3.906250e-02, -1.107867e-03, -8.140599e-04, 1.075811e-02, 5.000000e-01, 5.000000e-01, -8.597531e-02, 7.102717e-02, 7.355703e-04, 3.906250e-02, 9.375000e-01, -3.901804e-02, 1.076706e-01, -8.622434e-03
11, 1.505061e+03, 5.500000e+00, 9.375000e-01, 3.906250e-02, -7.774797e-04, -6.341564e-04, 1.137267e-02, 5.000000e-01, 5.000000e-01, -1.020960e-01, 9.681738e-02, -1.281262e-03, 3.906250e-02, 9.375000e-01, -3.905288e-02, 1.074718e-01, -8.223894e-03
12, 1.505061e+03, 6.000000e+00, 9.375000e-01, 3.906250e-02, -4.223946e-04, -4.294332e-04, 1.196000e-02, 5.000000e-01, 5.000000e-01, -1.170192e-01, 1.296275e-01, -4.767698e-03, 3.906250e-02, 9.375000e-01, -3.910485e-02, 1.072436e-01, -7.791167e-03
13, 1.505061e+03, 6.500000e+00, 9.375000e-01, 3.906250e-02, -7.618970e-05, -2.207430e-04, 1.254497e-02, 5.000000e-01, 5.000000e-01, -1.249110e-01, 1.577219e-01, -9.834855e-03, 3.906250e-02, 9.375000e-01, -3.917870e-02, 1.069798e-01, -7.327363e-03
14, 1.505061e+03, 7.000000e+00, 9.375000e-01, 3.906250e-02, 2.424754e-04, -2.209529e-05, 1.314308e-02, 5.000000e-01, 5.000000e-01, -1.245846e-01, 1.728382e-01, -1.584775e-02, 3.906250e-02, 9.375000e-01, -3.927821e-02, 1.066753e-01, -6.836047e-03
15, 1.505061e+03, 7.500000e+00, 9.375000e-01, 3.906250e-02, 5.334537e-04, 1.626013e-04, 1.375934e-02, 5.000000e-01, 5.000000e-01, -1.185247e-01, 1.747989e-01, -2.186595e-02, 3.906250e-02, 9.375000e-01, -3.940635e-02, 1.063265e-01, -6.320975e-03
16, 1.505061e+03, 8.000000e+00, 9.375000e-01, 3.906250e-02, 8.121992e-04, 3.393015e-04, 1.438966e-02, 5.000000e-01, 5.000000e-01, -1.098106e-01, 1.675070e-01, -2.718823e-02, 3.906250e-02, 9.375000e-01, -3.956523e-02, 1.059307e-01, -5.785914e-03
17, 1.505061e+03, 8.500000e+00, 9.375000e-01, 3.906250e-02, 1.101248e-03, 5.196257e-04, 1.502437e-02, 5.000000e-01, 5.000000e-01, -1.006974e-01, 1.553718e-01, -3.151806e-02, 3.906250e-02, 9.375000e-01, -3.975609e-02, 1.054865e-01, -5.234625e-03
18, 1.505061e+03, 9.000000e+00, 9.375000e-01, 3.906250e-02, 1.421227e-03, 7.155970e-04, 1.565233e-02, 5.000000e-01, 5.000000e-01, -9.239948e-02, 1.417297e-01, -3.486078e-02, 3.906250e-02, 9.375000e-01, -3.997946e-02, 1.049936e-01, -4.671005e-03
19, 1.505061e+03, 9.500000e+00, 9.375000e-01, 3.906250e-02, 1.785282e-03, 9.357435e-04, 1.626446e-02, 5.000000e-01, 5.000000e-01, -8.534678e-02, 1.285258e-01, -3.736434e-02, 3.906250e-02, 9.375000e-01, -4.023503e-02, 1.044527e-01, -4.098965e-03
20, 1.505061e+03, 1.000000e+01, 9.375000e-01, 3.906250e-02, 2.197830e-03, 1.183715e-03, 1.685550e-02, 5.000000e-01, 5.000000e-01, -7.953094e-02, 1.166003e-01, -3.920796e-02, 3.906250e-02, 9.375000e-01, -4.052147e-02, 1.038668e-01, -3.522402e-03
21, 1.505061e+03, 1.050000e+01, 9.375000e-01, 3.906250e-02, 2.656339e-03, 1.458904e-03, 1.742408e-02, 5.000000e-01, 5.000000e-01, -7.476835e-02, 1.061397e-01, -4.055046e-02, 3.906250e-02, 9.375000e-01, -4.083674e-02, 1.032395e-01, -2.945031e-03
22, 1.505061e+03, 1.100000e+01, 9.375000e-01, 3.906250e-02, 3.154190e-03, 1.757958e-03, 1.797174e-02, 5.000000e-01, 5.000000e-01, -7.084808e-02, 9.703943e-02, -4.151738e-02, 3.906250e-02, 9.375000e-01, -4.117996e-02, 1.025740e-01, -2.370210e-03
23, 1.505061e+03, 1.150000e+01, 9.375000e-01, 3.906250e-02, 3.683162e-03, 2.076241e-03, 1.850151e-02, 5.000000e-01, 5.000000e-01, -6.758656e-02, 8.911774e-02, -4.220383e-02, 3.906250e-02, 9.375000e-01, -4.155163e-02, 1.018710e-01, -1.800814e-03
24, 1.505061e+03, 1.200000e+01, 9.375000e-01, 3.906250e-02, 4.234959e-03, 2.408843e-03, 1.901669e-02, 5.000000e-01, 5.000000e-01, -6.483732e-02, 8.220223e-02, -4.268157e-02, 3.906250e-02, 9.375000e-01, -4.195350e-02, 1.011291e-01, -1.239119e-03
25, 1.505061e+03, 1.250000e+01, 9.375000e-01, 3.906250e-02, 4.801813e-03, 2.751031e-03, 1.951982e-02, 5.000000e-01, 5.000000e-01, -6.248540e-02, 7.615604e-02, -4.300578e-02, 3.906250e-02, 9.375000e-01, -4.238790e-02, 1.003440e-01, -6.868369e-04
26, 1.505061e+03, 1.300000e+01, 9.375000e-01, 3.906250e-02, 5.376559e-03, 3.098380e-03, 2.001232e-02, 5.000000e-01, 5.000000e-01, -6.043375e-02, 7.087019e-02, -4.321932e-02, 3.906250e-02, 9.375000e-01, -4.285639e-02, 9.951036e-02, -1.450982e-04
27, 1.505061e+03, 1.350000e+01, 9.375000e-01, 3.906250e-02, 5.952453e-03, 3.446712e-03, 2.049433e-02, 5.000000e-01, 5.000000e-01, -5.860979e-02, 6.625379e-02, -4.335622e-02, 3.906250e-02, 9.375000e-01, -4.335804e-02, 9.862483e-02, 3.853659e-04
28, 1.505061e+03, 1.400000e+01, 9.375000e-01, 3.906250e-02, 6.523033e-03, 3.792052e-03, 2.096485e-02, 5.000000e-01, 5.000000e-01, -5.694309e-02, 6.222470e-02, -4.344303e-02, 3.906250e-02, 9.375000e-01, -4.388822e-02, 9.768837e-02, 9.039527e-04
